id,eventID,datasetName,samplingProtocol,eventDate,decimalLatitude,decimalLongitude,georeferenceRemarks
82,edi.100.1.ev_4,Dataset name,See methods in doi:10.6073/pasta/1f884b339a8c391b935e2113ad65616d,2003-06-01,NA,NA,block=Ridge.block=Ridge/plot=7.block=Ridge/plot=7/moose.cage=.block=Ridge/plot=7/moose.cage=/trap.type=pitfall.block=Ridge/plot=7/moose.cage=/trap.type=pitfall/trap.num=25
83,edi.100.1.ev_4,Dataset name,See methods in doi:10.6073/pasta/1f884b339a8c391b935e2113ad65616d,2003-06-01,NA,NA,block=Ridge.block=Ridge/plot=7.block=Ridge/plot=7/moose.cage=.block=Ridge/plot=7/moose.cage=/trap.type=pitfall.block=Ridge/plot=7/moose.cage=/trap.type=pitfall/trap.num=4
84,edi.100.1.ev_4,Dataset name,See methods in doi:10.6073/pasta/1f884b339a8c391b935e2113ad65616d,2003-06-01,NA,NA,block=Ridge.block=Ridge/plot=7.block=Ridge/plot=7/moose.cage=.block=Ridge/plot=7/moose.cage=/trap.type=pitfall.block=Ridge/plot=7/moose.cage=/trap.type=pitfall/trap.num=5
85,edi.100.1.ev_4,Dataset name,See methods in doi:10.6073/pasta/1f884b339a8c391b935e2113ad65616d,2003-06-01,NA,NA,block=Ridge.block=Ridge/plot=7.block=Ridge/plot=7/moose.cage=.block=Ridge/plot=7/moose.cage=/trap.type=pitfall.block=Ridge/plot=7/moose.cage=/trap.type=pitfall/trap.num=7
86,edi.100.1.ev_4,Dataset name,See methods in doi:10.6073/pasta/1f884b339a8c391b935e2113ad65616d,2003-06-01,NA,NA,block=Ridge.block=Ridge/plot=7.block=Ridge/plot=7/moose.cage=.block=Ridge/plot=7/moose.cage=/trap.type=pitfall.block=Ridge/plot=7/moose.cage=/trap.type=pitfall/trap.num=8
87,edi.100.1.ev_4,Dataset name,See methods in doi:10.6073/pasta/1f884b339a8c391b935e2113ad65616d,2003-06-01,NA,NA,block=Ridge.block=Ridge/plot=7.block=Ridge/plot=7/moose.cage=.block=Ridge/plot=7/moose.cage=/trap.type=pitfall.block=Ridge/plot=7/moose.cage=/trap.type=pitfall/trap.num=9
88,edi.100.1.ev_5,Dataset name,See methods in doi:10.6073/pasta/1f884b339a8c391b935e2113ad65616d,2003-06-01,NA,NA,block=Valley.block=Valley/plot=1.block=Valley/plot=1/moose.cage=.block=Valley/plot=1/moose.cage=/trap.type=bait.block=Valley/plot=1/moose.cage=/trap.type=bait/trap.num=1 hour
89,edi.100.1.ev_5,Dataset name,See methods in doi:10.6073/pasta/1f884b339a8c391b935e2113ad65616d,2003-06-01,NA,NA,block=Valley.block=Valley/plot=1.block=Valley/plot=1/moose.cage=.block=Valley/plot=1/moose.cage=/trap.type=bait.block=Valley/plot=1/moose.cage=/trap.type=bait/trap.num=1 hour
90,edi.100.1.ev_5,Dataset name,See methods in doi:10.6073/pasta/1f884b339a8c391b935e2113ad65616d,2003-06-01,NA,NA,block=Valley.block=Valley/plot=1.block=Valley/plot=1/moose.cage=.block=Valley/plot=1/moose.cage=/trap.type=bait.block=Valley/plot=1/moose.cage=/trap.type=bait/trap.num=15 minutes
91,edi.100.1.ev_5,Dataset name,See methods in doi:10.6073/pasta/1f884b339a8c391b935e2113ad65616d,2003-06-01,NA,NA,block=Valley.block=Valley/plot=1.block=Valley/plot=1/moose.cage=.block=Valley/plot=1/moose.cage=/trap.type=bait.block=Valley/plot=1/moose.cage=/trap.type=bait/trap.num=15 minutes
92,edi.100.1.ev_5,Dataset name,See methods in doi:10.6073/pasta/1f884b339a8c391b935e2113ad65616d,2003-06-01,NA,NA,block=Valley.block=Valley/plot=1.block=Valley/plot=1/moose.cage=.block=Valley/plot=1/moose.cage=/trap.type=hand.block=Valley/plot=1/moose.cage=/trap.type=hand/trap.num=
93,edi.100.1.ev_5,Dataset name,See methods in doi:10.6073/pasta/1f884b339a8c391b935e2113ad65616d,2003-06-01,NA,NA,block=Valley.block=Valley/plot=1.block=Valley/plot=1/moose.cage=.block=Valley/plot=1/moose.cage=/trap.type=hand.block=Valley/plot=1/moose.cage=/trap.type=hand/trap.num=
94,edi.100.1.ev_5,Dataset name,See methods in doi:10.6073/pasta/1f884b339a8c391b935e2113ad65616d,2003-06-01,NA,NA,block=Valley.block=Valley/plot=1.block=Valley/plot=1/moose.cage=.block=Valley/plot=1/moose.cage=/trap.type=litter.block=Valley/plot=1/moose.cage=/trap.type=litter/trap.num=2
95,edi.100.1.ev_5,Dataset name,See methods in doi:10.6073/pasta/1f884b339a8c391b935e2113ad65616d,2003-06-01,NA,NA,block=Valley.block=Valley/plot=1.block=Valley/plot=1/moose.cage=.block=Valley/plot=1/moose.cage=/trap.type=litter.block=Valley/plot=1/moose.cage=/trap.type=litter/trap.num=3
96,edi.100.1.ev_5,Dataset name,See methods in doi:10.6073/pasta/1f884b339a8c391b935e2113ad65616d,2003-06-01,NA,NA,block=Valley.block=Valley/plot=1.block=Valley/plot=1/moose.cage=.block=Valley/plot=1/moose.cage=/trap.type=pitfall.block=Valley/plot=1/moose.cage=/trap.type=pitfall/trap.num=1
97,edi.100.1.ev_5,Dataset name,See methods in doi:10.6073/pasta/1f884b339a8c391b935e2113ad65616d,2003-06-01,NA,NA,block=Valley.block=Valley/plot=1.block=Valley/plot=1/moose.cage=.block=Valley/plot=1/moose.cage=/trap.type=pitfall.block=Valley/plot=1/moose.cage=/trap.type=pitfall/trap.num=10
98,edi.100.1.ev_5,Dataset name,See methods in doi:10.6073/pasta/1f884b339a8c391b935e2113ad65616d,2003-06-01,NA,NA,block=Valley.block=Valley/plot=1.block=Valley/plot=1/moose.cage=.block=Valley/plot=1/moose.cage=/trap.type=pitfall.block=Valley/plot=1/moose.cage=/trap.type=pitfall/trap.num=10
99,edi.100.1.ev_5,Dataset name,See methods in doi:10.6073/pasta/1f884b339a8c391b935e2113ad65616d,2003-06-01,NA,NA,block=Valley.block=Valley/plot=1.block=Valley/plot=1/moose.cage=.block=Valley/plot=1/moose.cage=/trap.type=pitfall.block=Valley/plot=1/moose.cage=/trap.type=pitfall/trap.num=14
100,edi.100.1.ev_5,Dataset name,See methods in doi:10.6073/pasta/1f884b339a8c391b935e2113ad65616d,2003-06-01,NA,NA,block=Valley.block=Valley/plot=1.block=Valley/plot=1/moose.cage=.block=Valley/plot=1/moose.cage=/trap.type=pitfall.block=Valley/plot=1/moose.cage=/trap.type=pitfall/trap.num=16
101,edi.100.1.ev_5,Dataset name,See methods in doi:10.6073/pasta/1f884b339a8c391b935e2113ad65616d,2003-06-01,NA,NA,block=Valley.block=Valley/plot=1.block=Valley/plot=1/moose.cage=.block=Valley/plot=1/moose.cage=/trap.type=pitfall.block=Valley/plot=1/moose.cage=/trap.type=pitfall/trap.num=2
102,edi.100.1.ev_5,Dataset name,See methods in doi:10.6073/pasta/1f884b339a8c391b935e2113ad65616d,2003-06-01,NA,NA,block=Valley.block=Valley/plot=1.block=Valley/plot=1/moose.cage=.block=Valley/plot=1/moose.cage=/trap.type=pitfall.block=Valley/plot=1/moose.cage=/trap.type=pitfall/trap.num=23
103,edi.100.1.ev_6,Dataset name,See methods in doi:10.6073/pasta/1f884b339a8c391b935e2113ad65616d,2003-06-01,NA,NA,block=Valley.block=Valley/plot=2.block=Valley/plot=2/moose.cage=.block=Valley/plot=2/moose.cage=/trap.type=bait.block=Valley/plot=2/moose.cage=/trap.type=bait/trap.num=15 minutes
104,edi.100.1.ev_6,Dataset name,See methods in doi:10.6073/pasta/1f884b339a8c391b935e2113ad65616d,2003-06-01,NA,NA,block=Valley.block=Valley/plot=2.block=Valley/plot=2/moose.cage=.block=Valley/plot=2/moose.cage=/trap.type=hand.block=Valley/plot=2/moose.cage=/trap.type=hand/trap.num=
105,edi.100.1.ev_6,Dataset name,See methods in doi:10.6073/pasta/1f884b339a8c391b935e2113ad65616d,2003-06-01,NA,NA,block=Valley.block=Valley/plot=2.block=Valley/plot=2/moose.cage=.block=Valley/plot=2/moose.cage=/trap.type=hand.block=Valley/plot=2/moose.cage=/trap.type=hand/trap.num=
106,edi.100.1.ev_6,Dataset name,See methods in doi:10.6073/pasta/1f884b339a8c391b935e2113ad65616d,2003-06-01,NA,NA,block=Valley.block=Valley/plot=2.block=Valley/plot=2/moose.cage=.block=Valley/plot=2/moose.cage=/trap.type=litter.block=Valley/plot=2/moose.cage=/trap.type=litter/trap.num=1
107,edi.100.1.ev_6,Dataset name,See methods in doi:10.6073/pasta/1f884b339a8c391b935e2113ad65616d,2003-06-01,NA,NA,block=Valley.block=Valley/plot=2.block=Valley/plot=2/moose.cage=.block=Valley/plot=2/moose.cage=/trap.type=litter.block=Valley/plot=2/moose.cage=/trap.type=litter/trap.num=1
108,edi.100.1.ev_6,Dataset name,See methods in doi:10.6073/pasta/1f884b339a8c391b935e2113ad65616d,2003-06-01,NA,NA,block=Valley.block=Valley/plot=2.block=Valley/plot=2/moose.cage=.block=Valley/plot=2/moose.cage=/trap.type=litter.block=Valley/plot=2/moose.cage=/trap.type=litter/trap.num=2
109,edi.100.1.ev_6,Dataset name,See methods in doi:10.6073/pasta/1f884b339a8c391b935e2113ad65616d,2003-06-01,NA,NA,block=Valley.block=Valley/plot=2.block=Valley/plot=2/moose.cage=.block=Valley/plot=2/moose.cage=/trap.type=pitfall.block=Valley/plot=2/moose.cage=/trap.type=pitfall/trap.num=14
110,edi.100.1.ev_6,Dataset name,See methods in doi:10.6073/pasta/1f884b339a8c391b935e2113ad65616d,2003-06-01,NA,NA,block=Valley.block=Valley/plot=2.block=Valley/plot=2/moose.cage=.block=Valley/plot=2/moose.cage=/trap.type=pitfall.block=Valley/plot=2/moose.cage=/trap.type=pitfall/trap.num=7
111,edi.100.1.ev_7,Dataset name,See methods in doi:10.6073/pasta/1f884b339a8c391b935e2113ad65616d,2003-06-01,NA,NA,block=Valley.block=Valley/plot=3.block=Valley/plot=3/moose.cage=.block=Valley/plot=3/moose.cage=/trap.type=bait.block=Valley/plot=3/moose.cage=/trap.type=bait/trap.num=1 hr
112,edi.100.1.ev_7,Dataset name,See methods in doi:10.6073/pasta/1f884b339a8c391b935e2113ad65616d,2003-06-01,NA,NA,block=Valley.block=Valley/plot=3.block=Valley/plot=3/moose.cage=.block=Valley/plot=3/moose.cage=/trap.type=bait.block=Valley/plot=3/moose.cage=/trap.type=bait/trap.num=15 minutes
113,edi.100.1.ev_7,Dataset name,See methods in doi:10.6073/pasta/1f884b339a8c391b935e2113ad65616d,2003-06-01,NA,NA,block=Valley.block=Valley/plot=3.block=Valley/plot=3/moose.cage=.block=Valley/plot=3/moose.cage=/trap.type=hand.block=Valley/plot=3/moose.cage=/trap.type=hand/trap.num=
114,edi.100.1.ev_7,Dataset name,See methods in doi:10.6073/pasta/1f884b339a8c391b935e2113ad65616d,2003-06-01,NA,NA,block=Valley.block=Valley/plot=3.block=Valley/plot=3/moose.cage=.block=Valley/plot=3/moose.cage=/trap.type=litter.block=Valley/plot=3/moose.cage=/trap.type=litter/trap.num=3
115,edi.100.1.ev_8,Dataset name,See methods in doi:10.6073/pasta/1f884b339a8c391b935e2113ad65616d,2003-06-01,NA,NA,block=Valley.block=Valley/plot=8.block=Valley/plot=8/moose.cage=.block=Valley/plot=8/moose.cage=/trap.type=bait.block=Valley/plot=8/moose.cage=/trap.type=bait/trap.num=1 hour
116,edi.100.1.ev_8,Dataset name,See methods in doi:10.6073/pasta/1f884b339a8c391b935e2113ad65616d,2003-06-01,NA,NA,block=Valley.block=Valley/plot=8.block=Valley/plot=8/moose.cage=.block=Valley/plot=8/moose.cage=/trap.type=bait.block=Valley/plot=8/moose.cage=/trap.type=bait/trap.num=1 hour
117,edi.100.1.ev_8,Dataset name,See methods in doi:10.6073/pasta/1f884b339a8c391b935e2113ad65616d,2003-06-01,NA,NA,block=Valley.block=Valley/plot=8.block=Valley/plot=8/moose.cage=.block=Valley/plot=8/moose.cage=/trap.type=bait.block=Valley/plot=8/moose.cage=/trap.type=bait/trap.num=1 hour
118,edi.100.1.ev_8,Dataset name,See methods in doi:10.6073/pasta/1f884b339a8c391b935e2113ad65616d,2003-06-01,NA,NA,block=Valley.block=Valley/plot=8.block=Valley/plot=8/moose.cage=.block=Valley/plot=8/moose.cage=/trap.type=bait.block=Valley/plot=8/moose.cage=/trap.type=bait/trap.num=15 minutes
119,edi.100.1.ev_8,Dataset name,See methods in doi:10.6073/pasta/1f884b339a8c391b935e2113ad65616d,2003-06-01,NA,NA,block=Valley.block=Valley/plot=8.block=Valley/plot=8/moose.cage=.block=Valley/plot=8/moose.cage=/trap.type=bait.block=Valley/plot=8/moose.cage=/trap.type=bait/trap.num=15 minutes
120,edi.100.1.ev_8,Dataset name,See methods in doi:10.6073/pasta/1f884b339a8c391b935e2113ad65616d,2003-06-01,NA,NA,block=Valley.block=Valley/plot=8.block=Valley/plot=8/moose.cage=.block=Valley/plot=8/moose.cage=/trap.type=bait.block=Valley/plot=8/moose.cage=/trap.type=bait/trap.num=15 minutes
121,edi.100.1.ev_8,Dataset name,See methods in doi:10.6073/pasta/1f884b339a8c391b935e2113ad65616d,2003-06-01,NA,NA,block=Valley.block=Valley/plot=8.block=Valley/plot=8/moose.cage=.block=Valley/plot=8/moose.cage=/trap.type=bait.block=Valley/plot=8/moose.cage=/trap.type=bait/trap.num=15 minutes
122,edi.100.1.ev_8,Dataset name,See methods in doi:10.6073/pasta/1f884b339a8c391b935e2113ad65616d,2003-06-01,NA,NA,block=Valley.block=Valley/plot=8.block=Valley/plot=8/moose.cage=.block=Valley/plot=8/moose.cage=/trap.type=hand.block=Valley/plot=8/moose.cage=/trap.type=hand/trap.num=
123,edi.100.1.ev_8,Dataset name,See methods in doi:10.6073/pasta/1f884b339a8c391b935e2113ad65616d,2003-06-01,NA,NA,block=Valley.block=Valley/plot=8.block=Valley/plot=8/moose.cage=.block=Valley/plot=8/moose.cage=/trap.type=hand.block=Valley/plot=8/moose.cage=/trap.type=hand/trap.num=
124,edi.100.1.ev_8,Dataset name,See methods in doi:10.6073/pasta/1f884b339a8c391b935e2113ad65616d,2003-06-01,NA,NA,block=Valley.block=Valley/plot=8.block=Valley/plot=8/moose.cage=.block=Valley/plot=8/moose.cage=/trap.type=hand.block=Valley/plot=8/moose.cage=/trap.type=hand/trap.num=
125,edi.100.1.ev_8,Dataset name,See methods in doi:10.6073/pasta/1f884b339a8c391b935e2113ad65616d,2003-06-01,NA,NA,block=Valley.block=Valley/plot=8.block=Valley/plot=8/moose.cage=.block=Valley/plot=8/moose.cage=/trap.type=hand.block=Valley/plot=8/moose.cage=/trap.type=hand/trap.num=
126,edi.100.1.ev_8,Dataset name,See methods in doi:10.6073/pasta/1f884b339a8c391b935e2113ad65616d,2003-06-01,NA,NA,block=Valley.block=Valley/plot=8.block=Valley/plot=8/moose.cage=.block=Valley/plot=8/moose.cage=/trap.type=hand.block=Valley/plot=8/moose.cage=/trap.type=hand/trap.num=
127,edi.100.1.ev_8,Dataset name,See methods in doi:10.6073/pasta/1f884b339a8c391b935e2113ad65616d,2003-06-01,NA,NA,block=Valley.block=Valley/plot=8.block=Valley/plot=8/moose.cage=.block=Valley/plot=8/moose.cage=/trap.type=hand.block=Valley/plot=8/moose.cage=/trap.type=hand/trap.num=
128,edi.100.1.ev_8,Dataset name,See methods in doi:10.6073/pasta/1f884b339a8c391b935e2113ad65616d,2003-06-01,NA,NA,block=Valley.block=Valley/plot=8.block=Valley/plot=8/moose.cage=.block=Valley/plot=8/moose.cage=/trap.type=hand.block=Valley/plot=8/moose.cage=/trap.type=hand/trap.num=
129,edi.100.1.ev_8,Dataset name,See methods in doi:10.6073/pasta/1f884b339a8c391b935e2113ad65616d,2003-06-01,NA,NA,block=Valley.block=Valley/plot=8.block=Valley/plot=8/moose.cage=.block=Valley/plot=8/moose.cage=/trap.type=hand.block=Valley/plot=8/moose.cage=/trap.type=hand/trap.num=
130,edi.100.1.ev_8,Dataset name,See methods in doi:10.6073/pasta/1f884b339a8c391b935e2113ad65616d,2003-06-01,NA,NA,block=Valley.block=Valley/plot=8.block=Valley/plot=8/moose.cage=.block=Valley/plot=8/moose.cage=/trap.type=litter.block=Valley/plot=8/moose.cage=/trap.type=litter/trap.num=2
131,edi.100.1.ev_8,Dataset name,See methods in doi:10.6073/pasta/1f884b339a8c391b935e2113ad65616d,2003-06-01,NA,NA,block=Valley.block=Valley/plot=8.block=Valley/plot=8/moose.cage=.block=Valley/plot=8/moose.cage=/trap.type=litter.block=Valley/plot=8/moose.cage=/trap.type=litter/trap.num=2
132,edi.100.1.ev_8,Dataset name,See methods in doi:10.6073/pasta/1f884b339a8c391b935e2113ad65616d,2003-06-01,NA,NA,block=Valley.block=Valley/plot=8.block=Valley/plot=8/moose.cage=.block=Valley/plot=8/moose.cage=/trap.type=litter.block=Valley/plot=8/moose.cage=/trap.type=litter/trap.num=3
133,edi.100.1.ev_8,Dataset name,See methods in doi:10.6073/pasta/1f884b339a8c391b935e2113ad65616d,2003-06-01,NA,NA,block=Valley.block=Valley/plot=8.block=Valley/plot=8/moose.cage=.block=Valley/plot=8/moose.cage=/trap.type=litter.block=Valley/plot=8/moose.cage=/trap.type=litter/trap.num=3
134,edi.100.1.ev_8,Dataset name,See methods in doi:10.6073/pasta/1f884b339a8c391b935e2113ad65616d,2003-06-01,NA,NA,block=Valley.block=Valley/plot=8.block=Valley/plot=8/moose.cage=.block=Valley/plot=8/moose.cage=/trap.type=pitfall.block=Valley/plot=8/moose.cage=/trap.type=pitfall/trap.num=1
135,edi.100.1.ev_8,Dataset name,See methods in doi:10.6073/pasta/1f884b339a8c391b935e2113ad65616d,2003-06-01,NA,NA,block=Valley.block=Valley/plot=8.block=Valley/plot=8/moose.cage=.block=Valley/plot=8/moose.cage=/trap.type=pitfall.block=Valley/plot=8/moose.cage=/trap.type=pitfall/trap.num=10
136,edi.100.1.ev_8,Dataset name,See methods in doi:10.6073/pasta/1f884b339a8c391b935e2113ad65616d,2003-06-01,NA,NA,block=Valley.block=Valley/plot=8.block=Valley/plot=8/moose.cage=.block=Valley/plot=8/moose.cage=/trap.type=pitfall.block=Valley/plot=8/moose.cage=/trap.type=pitfall/trap.num=10
137,edi.100.1.ev_8,Dataset name,See methods in doi:10.6073/pasta/1f884b339a8c391b935e2113ad65616d,2003-06-01,NA,NA,block=Valley.block=Valley/plot=8.block=Valley/plot=8/moose.cage=.block=Valley/plot=8/moose.cage=/trap.type=pitfall.block=Valley/plot=8/moose.cage=/trap.type=pitfall/trap.num=10
138,edi.100.1.ev_8,Dataset name,See methods in doi:10.6073/pasta/1f884b339a8c391b935e2113ad65616d,2003-06-01,NA,NA,block=Valley.block=Valley/plot=8.block=Valley/plot=8/moose.cage=.block=Valley/plot=8/moose.cage=/trap.type=pitfall.block=Valley/plot=8/moose.cage=/trap.type=pitfall/trap.num=10
139,edi.100.1.ev_8,Dataset name,See methods in doi:10.6073/pasta/1f884b339a8c391b935e2113ad65616d,2003-06-01,NA,NA,block=Valley.block=Valley/plot=8.block=Valley/plot=8/moose.cage=.block=Valley/plot=8/moose.cage=/trap.type=pitfall.block=Valley/plot=8/moose.cage=/trap.type=pitfall/trap.num=11
140,edi.100.1.ev_8,Dataset name,See methods in doi:10.6073/pasta/1f884b339a8c391b935e2113ad65616d,2003-06-01,NA,NA,block=Valley.block=Valley/plot=8.block=Valley/plot=8/moose.cage=.block=Valley/plot=8/moose.cage=/trap.type=pitfall.block=Valley/plot=8/moose.cage=/trap.type=pitfall/trap.num=11
141,edi.100.1.ev_8,Dataset name,See methods in doi:10.6073/pasta/1f884b339a8c391b935e2113ad65616d,2003-06-01,NA,NA,block=Valley.block=Valley/plot=8.block=Valley/plot=8/moose.cage=.block=Valley/plot=8/moose.cage=/trap.type=pitfall.block=Valley/plot=8/moose.cage=/trap.type=pitfall/trap.num=11
142,edi.100.1.ev_8,Dataset name,See methods in doi:10.6073/pasta/1f884b339a8c391b935e2113ad65616d,2003-06-01,NA,NA,block=Valley.block=Valley/plot=8.block=Valley/plot=8/moose.cage=.block=Valley/plot=8/moose.cage=/trap.type=pitfall.block=Valley/plot=8/moose.cage=/trap.type=pitfall/trap.num=12
143,edi.100.1.ev_8,Dataset name,See methods in doi:10.6073/pasta/1f884b339a8c391b935e2113ad65616d,2003-06-01,NA,NA,block=Valley.block=Valley/plot=8.block=Valley/plot=8/moose.cage=.block=Valley/plot=8/moose.cage=/trap.type=pitfall.block=Valley/plot=8/moose.cage=/trap.type=pitfall/trap.num=12
144,edi.100.1.ev_8,Dataset name,See methods in doi:10.6073/pasta/1f884b339a8c391b935e2113ad65616d,2003-06-01,NA,NA,block=Valley.block=Valley/plot=8.block=Valley/plot=8/moose.cage=.block=Valley/plot=8/moose.cage=/trap.type=pitfall.block=Valley/plot=8/moose.cage=/trap.type=pitfall/trap.num=13
145,edi.100.1.ev_8,Dataset name,See methods in doi:10.6073/pasta/1f884b339a8c391b935e2113ad65616d,2003-06-01,NA,NA,block=Valley.block=Valley/plot=8.block=Valley/plot=8/moose.cage=.block=Valley/plot=8/moose.cage=/trap.type=pitfall.block=Valley/plot=8/moose.cage=/trap.type=pitfall/trap.num=13
146,edi.100.1.ev_8,Dataset name,See methods in doi:10.6073/pasta/1f884b339a8c391b935e2113ad65616d,2003-06-01,NA,NA,block=Valley.block=Valley/plot=8.block=Valley/plot=8/moose.cage=.block=Valley/plot=8/moose.cage=/trap.type=pitfall.block=Valley/plot=8/moose.cage=/trap.type=pitfall/trap.num=13
147,edi.100.1.ev_8,Dataset name,See methods in doi:10.6073/pasta/1f884b339a8c391b935e2113ad65616d,2003-06-01,NA,NA,block=Valley.block=Valley/plot=8.block=Valley/plot=8/moose.cage=.block=Valley/plot=8/moose.cage=/trap.type=pitfall.block=Valley/plot=8/moose.cage=/trap.type=pitfall/trap.num=14
148,edi.100.1.ev_8,Dataset name,See methods in doi:10.6073/pasta/1f884b339a8c391b935e2113ad65616d,2003-06-01,NA,NA,block=Valley.block=Valley/plot=8.block=Valley/plot=8/moose.cage=.block=Valley/plot=8/moose.cage=/trap.type=pitfall.block=Valley/plot=8/moose.cage=/trap.type=pitfall/trap.num=14
149,edi.100.1.ev_8,Dataset name,See methods in doi:10.6073/pasta/1f884b339a8c391b935e2113ad65616d,2003-06-01,NA,NA,block=Valley.block=Valley/plot=8.block=Valley/plot=8/moose.cage=.block=Valley/plot=8/moose.cage=/trap.type=pitfall.block=Valley/plot=8/moose.cage=/trap.type=pitfall/trap.num=15
150,edi.100.1.ev_8,Dataset name,See methods in doi:10.6073/pasta/1f884b339a8c391b935e2113ad65616d,2003-06-01,NA,NA,block=Valley.block=Valley/plot=8.block=Valley/plot=8/moose.cage=.block=Valley/plot=8/moose.cage=/trap.type=pitfall.block=Valley/plot=8/moose.cage=/trap.type=pitfall/trap.num=15
151,edi.100.1.ev_8,Dataset name,See methods in doi:10.6073/pasta/1f884b339a8c391b935e2113ad65616d,2003-06-01,NA,NA,block=Valley.block=Valley/plot=8.block=Valley/plot=8/moose.cage=.block=Valley/plot=8/moose.cage=/trap.type=pitfall.block=Valley/plot=8/moose.cage=/trap.type=pitfall/trap.num=16
152,edi.100.1.ev_8,Dataset name,See methods in doi:10.6073/pasta/1f884b339a8c391b935e2113ad65616d,2003-06-01,NA,NA,block=Valley.block=Valley/plot=8.block=Valley/plot=8/moose.cage=.block=Valley/plot=8/moose.cage=/trap.type=pitfall.block=Valley/plot=8/moose.cage=/trap.type=pitfall/trap.num=16
153,edi.100.1.ev_8,Dataset name,See methods in doi:10.6073/pasta/1f884b339a8c391b935e2113ad65616d,2003-06-01,NA,NA,block=Valley.block=Valley/plot=8.block=Valley/plot=8/moose.cage=.block=Valley/plot=8/moose.cage=/trap.type=pitfall.block=Valley/plot=8/moose.cage=/trap.type=pitfall/trap.num=17
154,edi.100.1.ev_8,Dataset name,See methods in doi:10.6073/pasta/1f884b339a8c391b935e2113ad65616d,2003-06-01,NA,NA,block=Valley.block=Valley/plot=8.block=Valley/plot=8/moose.cage=.block=Valley/plot=8/moose.cage=/trap.type=pitfall.block=Valley/plot=8/moose.cage=/trap.type=pitfall/trap.num=17
155,edi.100.1.ev_8,Dataset name,See methods in doi:10.6073/pasta/1f884b339a8c391b935e2113ad65616d,2003-06-01,NA,NA,block=Valley.block=Valley/plot=8.block=Valley/plot=8/moose.cage=.block=Valley/plot=8/moose.cage=/trap.type=pitfall.block=Valley/plot=8/moose.cage=/trap.type=pitfall/trap.num=17
156,edi.100.1.ev_8,Dataset name,See methods in doi:10.6073/pasta/1f884b339a8c391b935e2113ad65616d,2003-06-01,NA,NA,block=Valley.block=Valley/plot=8.block=Valley/plot=8/moose.cage=.block=Valley/plot=8/moose.cage=/trap.type=pitfall.block=Valley/plot=8/moose.cage=/trap.type=pitfall/trap.num=18
157,edi.100.1.ev_8,Dataset name,See methods in doi:10.6073/pasta/1f884b339a8c391b935e2113ad65616d,2003-06-01,NA,NA,block=Valley.block=Valley/plot=8.block=Valley/plot=8/moose.cage=.block=Valley/plot=8/moose.cage=/trap.type=pitfall.block=Valley/plot=8/moose.cage=/trap.type=pitfall/trap.num=18
